,cre_id,sales,date,selling_price,ppc,quotient,flag_min,global,comps1km,comps1km_2km,comps2km_5km,comps5km_10km,comps10km_plus,municipio,entidad,population,Cars,PIB per cápita (MXN),PIB
321,PL/23515/EXP/ES/2020,466824,16/08/24,26.12225806,25.76172043,1.013903226,0,7.229,1,3,16,0,0,irapuato,guanajuato,592953,247810,231175,1457908
322,PL/23625/EXP/ES/2020,461455,17/08/24,24.54666667,24.68311828,0.994344086,30,8.882,3,2,15,0,0,victoria,tamaulipas,349688,178207,259394,928082
323,PL/23667/EXP/ES/2020,290684,06/08/24,23.95363636,26.11159091,0.918659091,0,6.74,1,0,0,1,14,pesqueria,nuevo leon,147624,342,416328,2536657
324,PL/23693/EXP/ES/2020,509846,11/08/24,22.80215054,22.87032258,0.996989247,65,6.96,4,2,14,0,0,nuevo laredo,tamaulipas,425058,191078,259394,928082
325,PL/23699/EXP/ES/2020,515877,27/08/24,25.44053763,27.02086022,0.941086022,0,7.264333333,3,3,4,6,4,garcia,nuevo leon,397205,1828,416328,2536657
326,PL/23739/EXP/ES/2021,331051,28/08/24,27.12870968,27.1244086,1.00016129,0,9.463,1,0,6,13,0,guaymas,sonora,156863,81098,372609,1118919
327,PL/23757/EXP/ES/2021,924500,06/08/24,25.2416129,25.76193548,0.980150538,6,6.855,0,6,7,3,4,marfil,guanajuato,,,231175,1457908
328,PL/23904/EXP/ES/2021,256434,13/08/24,24.78892473,24.83473118,0.998236559,0,6.311,0,0,10,10,0,margaritas,queretaro,,,309231,776909
329,PL/23916/EXP/ES/2021,480529,27/08/24,25.42924731,25.91580645,0.982311828,0,5.664,0,2,18,0,0,juarez,nuevo leon,471523,20758,416328,2536657
330,PL/23917/EXP/ES/2021,587769,05/08/24,24.01333333,23.91612903,1.004193548,31,7.592,1,1,12,6,0,sierra herrmosa,mexico,,,162026,2854429
331,PL/23937/EXP/ES/2022,266869,03/08/24,25.25774194,24.75870968,1.020290323,0,7.757666667,1,2,7,2,1,ciudad mante,tamaulipas,,,259394,928082
332,PL/23938/EXP/ES/2022,243312,31/08/24,22.81422222,22.70655556,1.005655556,44,6.644659091,0,3,10,7,0,reynosa,tamaulipas,704767,443857,259394,928082
333,PL/23939/EXP/ES/2022,224217,25/08/24,25.11903226,24.91725806,1.008322581,3,7.261666667,2,3,5,1,2,ciudad mante,tamaulipas,,,259394,928082
334,PL/24023/EXP/ES/2022,157668,18/08/24,24.29,24.46053763,0.993129032,18,6.625,0,0,4,5,11,parque industrial jis park,puebla,,,165567,1086962
335,PL/24025/EXP/ES/2022,1099187,08/08/24,23.94666667,23.23548387,1.031010753,31,8.287333333,3,11,6,0,0,chalco de daz covarrubias,mexico,,,162026,2854429
336,PL/24058/EXP/ES/2022,755906,24/08/24,24.79,24.88526882,0.996086022,0,6.741666667,3,1,9,7,0,queretaro,queretaro,1049777,478851,309231,776909
337,PL/24065/EXP/ES/2022,243059,14/08/24,24.62604651,24.08965116,1.022290698,0,6.293614458,0,2,12,6,0,juriquilla,queretaro,,,309231,776909
338,PL/24119/EXP/ES/2022,328997,10/08/24,24.40290323,24.45752688,0.997698925,0,6.215,0,0,0,3,17,la candelaria,puebla,,,165567,1086962
339,PL/24288/EXP/ES/2022,419663,27/08/24,26.6916129,26.72333333,0.998774194,92,0,0,0,0,2,0,tecalitlan,jalisco,16705,8347,272093,2359153
340,PL/24289/EXP/ES/2022,366776,04/08/24,26.34268817,26.27623656,1.002333333,0,7.398,0,3,7,3,4,ocotlan,jalisco,106050,69251,272093,2359153
341,PL/24292/EXP/ES/2022,187003,28/08/24,21.55806452,21.19451613,1.016548387,0,0,0,0,6,14,0,reynosa,tamaulipas,704767,443857,259394,928082
342,PL/24298/EXP/ES/2022,299513,03/08/24,24.75,25.3027957,0.978978495,93,5.524666667,0,5,15,0,0,juarez,nuevo leon,471523,20758,416328,2536657
343,PL/24301/EXP/ES/2022,792655,14/08/24,24.46956989,24.73666667,0.988892473,83,6.327,2,7,11,0,0,tijuana,baja california,1922523,1197583,325390,1233847
344,PL/24319/EXP/ES/2022,180893,17/08/24,26.18892473,25.39967742,1.031236559,0,7.563666667,3,5,12,0,0,celaya,guanajuato,521169,220507,231175,1457908
345,PL/24320/EXP/ES/2022,31157,10/08/24,26.08550562,25.73235955,1.013752809,0,8.797906977,1,4,14,1,0,jesus maria,aguascalientes,129929,66465,283363,422764
346,PL/24323/EXP/ES/2022,629486,17/08/24,23.57655914,24.11376344,0.977655914,41,5.630333333,0,10,10,0,0,cuautitlan,mexico,178847,92895,162026,2854429
347,PL/24379/EXP/ES/2022,290425,22/08/24,25.23408602,25.38139785,0.994688172,71,6.717,0,3,6,0,1,linares,nuevo leon,84666,685,416328,2536657
348,PL/2438/EXP/ES/2015,904666,25/08/24,25.05989247,23.32817204,1.080698925,0,6.787,4,2,10,4,0,cuautla,morelos,187118,86211,168928,333754
349,PL/24390/EXP/ES/2022,104479,29/08/24,19.82903226,20.35741935,0.974096774,8,6.787333333,6,14,0,0,0,reynosa,tamaulipas,704767,443857,259394,928082
350,PL/24485/EXP/ES/2022,469143,31/08/24,25.18731183,24.96913978,1.008978495,0,6.801,2,5,13,0,0,san luis potosi,san luis potosi,911908,676042,273114,783765
351,PL/24511/EXP/ES/2022,287805,11/08/24,25.22222222,25.32855556,0.995766667,23,5.043793103,4,9,7,0,0,monclova,coahuila de zaragoza,,,,
352,PL/24554/EXP/ES/2022,106951,19/08/24,21.6937037,20.99388889,1.032574074,31,8.651538462,6,7,7,0,0,rio bravo,tamaulipas,132484,65853,259394,928082
353,PL/24598/EXP/ES/2022,310895,28/08/24,25.27709677,25.21870968,1.002225806,37,8.949,0,3,17,0,0,monclova,coahuila de zaragoza,,,,
354,PL/24605/EXP/ES/2022,111970,10/08/24,26.18891304,25.63706522,1.02225,30,7.480449438,0,2,18,0,0,plan de ayala,guanajuato,,,231175,1457908
355,PL/24612/EXP/ES/2022,372756,20/08/24,25.74776119,25.82029851,0.997029851,0,9.922537313,3,0,6,2,2,maravatio de ocampo,michoacan,,,176843,876341
356,PL/24651/EXP/ES/2022,224551,17/08/24,21.04,21.22951613,0.991370968,0,4.793666667,4,7,9,0,0,reynosa,tamaulipas,704767,443857,259394,928082
357,PL/24696/EXP/ES/2022,209098,20/08/24,25.44924731,25.38935484,1.002473118,1,6.919,0,0,0,1,19,cortijo,michoacan,,,176843,876341
358,PL/24756/EXP/ES/2022,670305,07/08/24,24.9583871,25.92010753,0.963096774,86,5.017333333,3,1,6,10,0,valle de lincoln,nuevo leon,,,416328,2536657
359,PL/24767/EXP/ES/2022,280716,17/08/24,22.43731707,21.95487805,1.021780488,20,7.081772152,5,11,4,0,0,reynosa,tamaulipas,704767,443857,259394,928082
360,PL/24825/EXP/ES/2023,565289,06/08/24,23.50215054,24.42677419,0.962397849,0,7.483666667,3,2,15,0,0,boca del rio,veracruz,144550,77855,165344,1343593
361,PL/24893/EXP/ES/2023,180995,19/08/24,26.17064516,25.91301075,1.009946237,0,4.649,2,2,13,3,0,leon de los aldama,guanajuato,,,231175,1457908
362,PL/24898/EXP/ES/2023,561465,31/08/24,26.2416129,26.13860215,1.004032258,0,6.548,0,0,4,16,0,puerto interior,guanajuato,,,231175,1457908
363,PL/24900/EXP/ES/2023,486231,01/08/24,23.89860215,24.01505376,0.995053763,15,6.020333333,7,10,3,0,0,chalco de diaz covarrubias,mexico,,,162026,2854429
364,PL/24911/EXP/ES/2023,84438,18/08/24,26.08673913,25.22206522,1.034413043,0,5.27258427,5,13,2,0,0,leon de los aldama,guanajuato,,,231175,1457908
365,PL/24972/EXP/ES/2023,193802,27/08/24,25.48537634,25.31645161,1.006408602,0,7.298333333,2,2,16,0,0,los puertos,nuevo leon,,,416328,2536657
366,PL/24978/EXP/ES/2023,91693,08/08/24,26.00758242,25.14637363,1.034208791,0,5.100340909,9,9,2,0,0,irapuato,guanajuato,592953,247810,231175,1457908
367,PL/24985/EXP/ES/2023,764420,27/08/24,24.42333333,24.61419355,0.991860215,52,5.436666667,4,7,9,0,0,tijuana,baja california,1922523,1197583,325390,1233847
368,PL/25000/EXP/ES/2023,631117,18/08/24,24.29967742,25.1155914,0.967430108,62,6.984333333,0,0,4,6,2,popo park,mexico,,,162026,2854429
369,PL/25039/EXP/ES/2023,391129,30/08/24,24.87913978,22.26666667,1.117827957,0,7.395,0,1,8,8,3,santiago,nuevo leon,46784,29783,416328,2536657
370,PL/25047/EXP/ES/2023,680669,07/08/24,23.61978495,23.8872043,0.988903226,45,6.708333333,3,3,14,0,0,chalco,mexico,400057,228933,162026,2854429
371,PL/25070/EXP/ES/2023,244620,14/08/24,25.84752688,25.87387097,0.998946237,84,7.569666667,0,1,3,1,15,ocotlan de morelos,oaxaca,23751,9157,133172,570204
372,PL/25072/EXP/ES/2023,352658,11/08/24,24.49,24.06236559,1.018010753,0,8.295333333,0,0,14,6,0,paseos del marques,queretaro,,,309231,776909
373,PL/25074/EXP/ES/2023,249510,29/08/24,24.64698925,24.17322581,1.020043011,8,5.992333333,3,2,15,0,0,sanctorum,puebla,,,165567,1086962
374,PL/25077/EXP/ES/2023,452894,23/08/24,26.03946237,25.2683871,1.030193548,0,8.025666667,0,0,1,11,8,san judas,guanajuato,,,231175,1457908
375,PL/2508/EXP/ES/2015,1000936,13/08/24,24.31365591,24.49032258,0.992892473,13,4.986333333,6,14,0,0,0,ecatepec de morelos,mexico,1645352,1293116,162026,2854429
376,PL/25108/EXP/ES/2023,169950,19/08/24,26.12225806,25.56107527,1.022032258,0,7.275333333,3,17,0,0,0,irapuato,guanajuato,592953,247810,231175,1457908
377,PL/25116/EXP/ES/2023,131607,02/08/24,26.18784946,24.92236559,1.050978495,0,7.085333333,1,6,13,0,0,len de los aldama,guanajuato,,,231175,1457908
378,PL/25156/EXP/ES/2023,76262,03/08/24,26.05263736,24.94604396,1.044241758,0,7.700113636,4,7,9,0,0,aguascalientes,aguascalientes,948990,546240,283363,422764
379,PL/25162/EXP/ES/2023,343244,17/08/24,22.66494624,22.02526882,1.028892473,0,6.381,1,1,18,0,0,reynosa,tamaulipas,704767,443857,259394,928082
380,PL/25173/EXP/ES/2023,908605,12/08/24,23.89238095,24.48404762,0.975464286,78,5.79,7,4,9,0,0,san francisco coacalco,mexico,,,162026,2854429
381,PL/25219/EXP/ES/2023,221989,01/08/24,24.9483871,24.79806452,1.00633871,0,5.663333333,0,1,12,7,0,juarez,nuevo leon,471523,20758,416328,2536657
382,PL/25333/EXP/ES/2023,137604,03/08/24,25.59935484,26.09462366,0.981258065,31,6.382,5,6,9,0,0,ciudad apodaca,nuevo leon,,,416328,2536657
383,PL/25369/EXP/ES/2023,525047,07/08/24,23.5072043,24.44688172,0.961731183,0,7.035666667,0,3,13,4,0,residencial el dorado,veracruz,,,165344,1343593
384,PL/25379/EXP/ES/2023,282847,03/08/24,24.02548387,24.32370968,0.987983871,0,0,3,0,4,13,0,altamira,tamaulipas,269790,83986,259394,928082
385,PL/25382/EXP/ES/2023,427197,01/08/24,25.21225806,25.62016129,0.983887097,0,6.402333333,3,7,10,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
386,PL/25436/EXP/ES/2023,188611,16/08/24,24.85612903,24.52655914,1.013215054,0,5.517666667,3,11,6,0,0,ecatepec de morelos,mexico,1645352,1293116,162026,2854429
387,PL/25514/EXP/ES/2024,183332,27/08/24,22.05949153,22.55440678,0.976440678,52,7.353448276,0,1,12,7,0,reynosa,tamaulipas,704767,443857,259394,928082
388,PL/25515/EXP/ES/2024,88876,05/08/24,25.17580645,25.49483871,0.987629032,0,6.833,1,2,10,7,0,alto lucero,veracruz,,,165344,1343593
389,PL/25516/EXP/ES/2024,7060,29/08/24,19.98,19.34125,1.032875,0,8.95,7,4,9,0,0,ciudad ro bravo,tamaulipas,,,259394,928082
390,PL/25519/EXP/ES/2024,595784,20/08/24,23.35301075,23.5188172,0.993172043,51,6.630666667,1,1,12,3,3,ciudad de allende,nuevo leon,,,416328,2536657
391,PL/25566/EXP/ES/2024,138530,11/08/24,22.13483871,21.62774194,1.023483871,0,0,0,6,14,0,0,reynosa,tamaulipas,704767,443857,259394,928082
392,PL/2576/EXP/ES/2015,698166,04/08/24,24.61032258,24.98596774,0.984548387,0,5.364666667,3,10,7,0,0,torreon,coahuila de zaragoza,,,,
393,PL/2608/EXP/ES/2015,544359,01/08/24,24.99903226,24.73763441,1.010602151,0,6.747,2,4,11,2,1,rioverde,san luis potosi,97943,66887,273114,783765
394,PL/2614/EXP/ES/2015,125091,16/08/24,26.13508197,24.24901639,1.077786885,0,6.74,0,0,0,0,20,ahuacatlan,puebla,14542,345,165567,1086962
395,PL/2628/EXP/ES/2015,317277,29/08/24,24.78290323,24.68086022,1.003903226,29,7.112333333,0,3,0,17,0,ayala,morelos,89834,16876,168928,333754
396,PL/2630/EXP/ES/2015,254756,01/08/24,24.42225806,24.11467742,1.01183871,0,5.891333333,3,14,3,0,0,queretaro,queretaro,1049777,478851,309231,776909
397,PL/2631/EXP/ES/2015,191708,29/08/24,24.32548387,24.83666667,0.979752688,31,0,0,1,3,2,9,apan,hidalgo,46681,8612,172978,558203
398,PL/2633/EXP/ES/2015,258006,11/08/24,25.33924731,25.31247312,1.001053763,20,7.455,3,7,10,0,0,corregidora,queretaro,212567,95072,309231,776909
399,PL/2634/EXP/ES/2015,840807,21/08/24,24.8272043,24.72376344,1.00427957,0,7.039333333,0,1,19,0,0,queretaro,queretaro,1049777,478851,309231,776909
400,PL/2655/EXP/ES/2015,265514,23/08/24,24.95397849,24.7855914,1.006709677,0,8.196333333,2,5,7,5,1,rioverde,san luis potosi,97943,66887,273114,783765
401,PL/2657/EXP/ES/2015,527567,01/08/24,25.18139785,24.41666667,1.030817204,29,7.141666667,1,0,5,14,0,atlatlahucan,morelos,25232,11693,168928,333754
402,PL/2659/EXP/ES/2015,533501,12/08/24,25.35236559,25.41741935,0.997483871,52,7.58,0,0,0,0,6,villa de arriaga,san luis potosi,18206,13137,273114,783765
403,PL/2661/EXP/ES/2015,606526,06/08/24,25.16209677,25.19919355,0.998451613,3,0,0,0,1,0,7,villa de arista,san luis potosi,17258,7279,273114,783765
404,PL/2688/EXP/ES/2015,591675,10/08/24,25.36096774,25.26086022,1.003903226,7,9.459666667,0,0,2,0,18,salinas,san luis potosi,31107,17861,273114,783765
405,PL/2716/EXP/ES/2015,638626,11/08/24,24.06290323,25.7283871,0.935209677,0,5.756,4,5,11,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
406,PL/2722/EXP/ES/2015,295318,27/08/24,25.22591398,25.19731183,1.002688172,0,6.057333333,3,6,11,0,0,apodaca,nuevo leon,656464,2138,416328,2536657
407,PL/2791/EXP/ES/2015,484615,03/08/24,25.35247312,27.13387097,0.934,0,6.602333333,0,3,11,6,0,apodaca,nuevo leon,656464,2138,416328,2536657
408,PL/2796/EXP/ES/2015,417793,13/08/24,24.13193548,24.00870968,1.004903226,6,5.777666667,1,2,2,6,6,mixquiahuala de juarez,hidalgo,47222,8868,172978,558203
409,PL/2810/EXP/ES/2015,1354149,22/08/24,25.04806452,24.96107527,1.00355914,0,8.807333333,0,1,7,8,4,la piedad,michoacan,106490,71938,176843,876341
410,PL/2820/EXP/ES/2015,1614133,31/08/24,25.20236559,25.00569892,1.007752688,0,8.918333333,1,3,16,0,0,soledad de graciano sanchez,san luis potosi,332072,135321,273114,783765
411,PL/2843/EXP/ES/2015,551998,28/08/24,24.60129032,24.83629032,0.989935484,21,5.679666667,0,12,8,0,0,tijuana,baja california,1922523,1197583,325390,1233847
412,PL/2846/EXP/ES/2015,334432,15/08/24,24.35913978,24.65333333,0.988397849,9,6.72,0,1,0,6,13,izucar de matamoros,puebla,82809,21656,165567,1086962
413,PL/2855/EXP/ES/2015,315493,21/08/24,25.79849462,25.61290323,1.007182796,0,7.340666667,7,4,4,5,0,tecoman,colima,116305,62928,269204,199817
414,PL/2880/EXP/ES/2015,284312,08/08/24,26.44,23.35247312,1.132462366,0,6.74,0,3,1,2,4,el grullo,jalisco,25920,16097,272093,2359153
415,PL/2881/EXP/ES/2015,562215,30/08/24,25.84333333,23.98333333,1.078,31,6.902666667,0,1,0,2,1,cihuatlan,jalisco,40139,22446,272093,2359153
416,PL/2893/EXP/ES/2015,534786,15/08/24,24.73817204,24.37419355,1.014795699,0,7.274333333,0,0,0,10,2,tasquillo,hidalgo,17441,4540,172978,558203
417,PL/2903/EXP/ES/2015,644734,08/08/24,24.75806452,24.66709677,1.00416129,0,7.261333333,2,1,1,1,1,mexicali,baja california,1049792,736892,325390,1233847
418,PL/2910/EXP/ES/2015,778176,14/08/24,24.59967742,25.25365591,0.974129032,0,7.339333333,1,2,12,5,0,el marques,queretaro,231668,64270,309231,776909
419,PL/2916/EXP/ES/2015,426872,07/08/24,25.16365591,25.19645161,0.998666667,56,7.746666667,1,0,6,7,6,nogales,veracruz,37314,11738,165344,1343593
420,PL/2929/EXP/ES/2015,152037,01/08/24,22.06934783,22.0626087,1.000336957,61,6.662247191,1,3,5,0,1,miguel aleman,tamaulipas,26237,18144,259394,928082
421,PL/2934/EXP/ES/2015,2026495,07/08/24,25.14666667,25.11688172,1.001215054,0,7,2,11,7,0,0,soledad de graciano sanchez,san luis potosi,332072,135321,273114,783765
422,PL/2953/EXP/ES/2015,474303,26/08/24,24.82741935,24.45935484,1.015053763,0,5.440333333,0,2,18,0,0,cuautlancingo,puebla,137435,50090,165567,1086962
423,PL/2957/EXP/ES/2015,933344,14/08/24,25.23731183,24.9916129,1.009870968,0,9.47,0,1,10,8,1,rioverde,san luis potosi,97943,66887,273114,783765
424,PL/2960/EXP/ES/2015,638338,10/08/24,24.84376344,24.84913978,0.999784946,11,5.292666667,1,0,6,13,0,el marques,queretaro,231668,64270,309231,776909
425,PL/2964/EXP/ES/2015,366247,15/08/24,25.18462366,24.60462366,1.023462366,8,5.99,4,9,7,0,0,san juan del rio,queretaro,297804,94744,309231,776909
426,PL/2992/EXP/ES/2015,1579091,10/08/24,24.19215054,24.55516129,0.985344086,0,6.721333333,6,12,2,0,0,ecatepec de morelos,mexico,1645352,1293116,162026,2854429
427,PL/3003/EXP/ES/2015,1203744,04/08/24,25.41763441,25.17698925,1.009655914,0,7.162666667,5,6,9,0,0,san luis potosi,san luis potosi,911908,676042,273114,783765
428,PL/3025/EXP/ES/2015,225239,12/08/24,25.1272043,25.2655914,0.994612903,11,9.426333333,0,0,4,5,11,san juan del rio,queretaro,297804,94744,309231,776909
429,PL/3043/EXP/ES/2015,252470,11/08/24,25.74182796,24.40677419,1.054623656,0,7.069666667,0,9,11,0,0,queretaro,queretaro,1049777,478851,309231,776909
430,PL/3045/EXP/ES/2015,672732,17/08/24,23.82774194,24.13387097,0.987376344,0,7.724,4,7,9,0,0,veracruz,veracruz,607209,281229,165344,1343593
431,PL/3067/EXP/ES/2015,518030,03/08/24,25.30827957,25.12462366,1.007204301,0,8.884666667,0,0,3,6,3,san salvador,hidalgo,36796,6510,172978,558203
432,PL/3111/EXP/ES/2015,782288,01/08/24,24.6816129,25.49919355,0.968322581,38,7.052666667,1,11,8,0,0,monterrey,nuevo leon,1142994,25342,416328,2536657
433,PL/3112/EXP/ES/2015,248034,27/08/24,25.30419355,24.90258065,1.016096774,0,5.482,2,4,14,0,0,juarez,nuevo leon,471523,20758,416328,2536657
434,PL/3120/EXP/ES/2015,389447,05/08/24,24.58247312,24.77473118,0.99188172,11,5.251,7,5,4,0,3,tecate,baja california,108440,81468,325390,1233847
435,PL/3124/EXP/ES/2015,1019109,27/08/24,23.96564516,25.69064516,0.932725806,61,6.702,4,4,12,0,0,guadalupe,nuevo leon,643143,558,416328,2536657
436,PL/3126/EXP/ES/2015,281327,06/08/24,25.315,26.61258065,0.953080645,31,6.533333333,2,6,12,0,0,guadalupe,nuevo leon,643143,558,416328,2536657
437,PL/3135/EXP/ES/2015,429263,22/08/24,24.0072043,24.58043011,0.97644086,0,5.328666667,3,2,11,4,0,veracruz,veracruz,607209,281229,165344,1343593
438,PL/3137/EXP/ES/2015,394220,06/08/24,24.52548387,24.43129032,1.003225806,58,5.870333333,3,9,6,2,0,playas de rosarito,baja california,126890,79061,325390,1233847
439,PL/3143/EXP/ES/2015,317326,19/08/24,25.41225806,25.26494624,1.005924731,0,7.415333333,1,6,13,0,0,tlalnepantla de baz,mexico,672202,655518,162026,2854429
440,PL/3212/EXP/ES/2015,338606,30/08/24,24.72387097,24.70204301,1.000688172,0,8.914333333,2,0,18,0,0,celaya,guanajuato,521169,220507,231175,1457908
441,PL/3219/EXP/ES/2015,213539,31/08/24,24.66849462,24.7755914,0.995612903,1,8.663666667,4,2,14,0,0,cordoba,veracruz,204721,77482,165344,1343593
442,PL/3301/EXP/ES/2015,1204342,23/08/24,24.29,24.22741935,1.002537634,0,7.066,1,3,16,0,0,queretaro,queretaro,1049777,478851,309231,776909
443,PL/3315/EXP/ES/2015,576956,01/08/24,24.40290323,16.75333333,1.457989247,0,6.380333333,0,1,1,3,15,san salvador el seco,puebla,30639,2509,165567,1086962
444,PL/3365/EXP/ES/2015,229998,28/08/24,23.86564516,24.12290323,0.989467742,0,5.168666667,6,11,3,0,0,puebla,puebla,1692181,578236,165567,1086962
445,PL/3419/EXP/ES/2015,14079,31/08/24,23.75666667,24.82333333,0.957333333,2,,0,7,3,2,8,huamantla,tlaxcala,98764,28090,131468,186670
446,PL/3420/EXP/ES/2015,637825,31/08/24,25.97430108,25.77784946,1.007709677,0,8.671,0,4,9,3,2,iguala de la independencia,guerrero,154173,,112605,406410
447,PL/3425/EXP/ES/2015,159353,27/08/24,26.11258065,25.13774194,1.039172043,0,4.373,4,16,0,0,0,leon,guanajuato,1721215,698529,231175,1457908
448,PL/3427/EXP/ES/2015,298465,15/08/24,24.23408602,23.97817204,1.010569892,0,7.16,1,0,2,0,0,san juan cotzocon,oaxaca,22444,2644,133172,570204
449,PL/3444/EXP/ES/2015,590401,27/08/24,24.5555914,25.12903226,0.977096774,0,0,2,4,7,4,3,san juan bautista tuxtepec,oaxaca,159452,49416,133172,570204
450,PL/3446/EXP/ES/2015,406068,03/08/24,24.70397849,24.54903226,1.006494624,0,5.607666667,0,6,14,0,0,puebla,puebla,1692181,578236,165567,1086962
451,PL/3448/EXP/ES/2015,377269,07/08/24,25.05666667,25.09827957,0.998408602,0,7.953666667,0,0,3,13,4,san juan bautista tuxtepec,oaxaca,159452,49416,133172,570204
452,PL/3452/EXP/ES/2015,179560,02/08/24,24.69,24.995,0.9875,0,6.74,0,0,0,0,20,san juan bautista tuxtepec,oaxaca,159452,49416,133172,570204
453,PL/3453/EXP/ES/2015,219626,07/08/24,24.33285714,24.66164835,0.986461538,0,5.879431818,0,7,13,0,0,cordoba,veracruz,204721,77482,165344,1343593
454,PL/3456/EXP/ES/2015,266212,17/08/24,24.90505376,24.5827957,1.01311828,0,7.005,0,0,0,1,19,chapulco,puebla,8193,513,165567,1086962
455,PL/3460/EXP/ES/2015,283400,01/08/24,24.95451613,25.16956989,0.991612903,0,8.672333333,0,1,9,6,3,san juan bautista tuxtepec,oaxaca,159452,49416,133172,570204
456,PL/3461/EXP/ES/2015,193492,17/08/24,24.32387097,23.7983871,1.022177419,0,7.222,5,9,6,0,0,puebla,puebla,1692181,578236,165567,1086962
457,PL/3462/EXP/ES/2015,510029,14/08/24,24.42870968,24.61731183,0.992376344,0,4.714666667,2,6,12,0,0,puebla,puebla,1692181,578236,165567,1086962
458,PL/3473/EXP/ES/2015,204988,13/08/24,24.43197531,21.45197531,1.13908642,0,6.74,0,0,1,3,16,mazapiltepec de juarez,puebla,3176,298,165567,1086962
459,PL/3491/EXP/ES/2015,625120,31/08/24,24.10182796,24.19870968,0.995516129,0,5.755666667,5,10,5,0,0,veracruz,veracruz,607209,281229,165344,1343593
460,PL/3495/EXP/ES/2015,463396,26/08/24,23.92333333,24.08516129,0.993182796,0,5.467666667,5,10,5,0,0,boca del rio,veracruz,144550,77855,165344,1343593
461,PL/3496/EXP/ES/2015,224939,24/08/24,23.98677419,24.35215054,0.985053763,0,6.296333333,3,5,12,0,0,veracruz,veracruz,607209,281229,165344,1343593
462,PL/3499/EXP/ES/2015,148982,20/08/24,23.77709677,24.02677419,0.989860215,0,6.240666667,8,12,0,0,0,veracruz,veracruz,607209,281229,165344,1343593
463,PL/3506/EXP/ES/2015,245262,15/08/24,24.13301075,24.42333333,0.988301075,0,8.786666667,1,1,3,0,2,isla,veracruz,42807,18182,165344,1343593
464,PL/3509/EXP/ES/2015,844612,30/08/24,24.45129032,24.61806452,0.992978495,0,5.887,4,0,11,5,0,veracruz,veracruz,607209,281229,165344,1343593
465,PL/3511/EXP/ES/2015,461256,23/08/24,24.02548387,24.79021505,0.969215054,0,6.499333333,4,8,8,0,0,cordoba,veracruz,204721,77482,165344,1343593
466,PL/3512/EXP/ES/2015,203117,20/08/24,24.29,24.83182796,0.978344086,0,5.681,4,1,15,0,0,cordoba,veracruz,204721,77482,165344,1343593
467,PL/3515/EXP/ES/2015,225940,30/08/24,23.82225806,23.88806452,0.997322581,0,7.399333333,0,1,1,0,18,tres valles,veracruz,44978,21968,165344,1343593
468,PL/3519/EXP/ES/2015,422197,22/08/24,24.41065217,24.42804348,0.999304348,0,7.089550562,1,0,1,1,8,tres valles,veracruz,44978,21968,165344,1343593
469,PL/3544/EXP/ES/2015,152828,03/08/24,24.16903226,24.46483871,0.988080645,0,6.32,0,0,0,1,6,tres valles,veracruz,44978,21968,165344,1343593
470,PL/3548/EXP/ES/2015,348513,31/08/24,24.0211828,24.04774194,0.998870968,0,5.126666667,0,2,18,0,0,veracruz,veracruz,607209,281229,165344,1343593
471,PL/3550/EXP/ES/2015,197369,05/08/24,24.15021505,24.42333333,0.988989247,0,7.318,0,1,4,1,14,isla,veracruz,42807,18182,165344,1343593
472,PL/3553/EXP/ES/2015,311417,31/08/24,24.06311828,23.70139785,1.015150538,0,6.305,0,5,15,0,0,veracruz,veracruz,607209,281229,165344,1343593
473,PL/3554/EXP/ES/2015,152095,03/08/24,24.96608696,24.61130435,1.014543478,0,7.16,0,0,0,0,1,tlacotalpan,veracruz,12898,2948,165344,1343593
474,PL/3557/EXP/ES/2015,172229,25/08/24,23.83193548,24.07580645,0.989956989,0,5.68,1,8,11,0,0,boca del rio,veracruz,144550,77855,165344,1343593
475,PL/3559/EXP/ES/2015,188222,14/08/24,23.66888889,24.05155556,0.984566667,0,6.207931034,8,12,0,0,0,veracruz,veracruz,607209,281229,165344,1343593
476,PL/3560/EXP/ES/2015,367892,14/08/24,24.02870968,23.99247312,1.001462366,0,6.487333333,7,12,1,0,0,veracruz,veracruz,607209,281229,165344,1343593
477,PL/3562/EXP/ES/2015,249843,01/08/24,24.06311828,23.98806452,1.00327957,0,5.815666667,7,9,4,0,0,veracruz,veracruz,607209,281229,165344,1343593
478,PL/3564/EXP/ES/2015,169361,06/08/24,23.91258065,24.19311828,0.98883871,0,7.29,4,10,6,0,0,veracruz,veracruz,607209,281229,165344,1343593
479,PL/3606/EXP/ES/2015,202989,30/08/24,24.80833333,24.22833333,1.023683333,40,3.978965517,6,10,4,0,0,ensenada,baja california,443807,304689,325390,1233847
480,PL/3607/EXP/ES/2015,217674,17/08/24,24.39322581,24.15467742,1.009032258,31,4.629,11,9,0,0,0,ensenada,baja california,443807,304689,325390,1233847
481,PL/363/EXP/ES/2015,472198,27/08/24,26.65666667,26.10344086,1.021397849,0,6.436,3,5,12,0,0,tepic,nayarit,425924,295563,168146,214501
482,PL/364/EXP/ES/2015,98564,02/08/24,26.60666667,25.88892473,1.027709677,0,0,0,0,0,2,4,rosamorada,nayarit,33567,8301,168146,214501
